Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
11453,GROVE,CT,,GROVE COURT,593C6,LIMITED ACCESS AREA NAMES
10650,ADAMITE,TER,,ADAMITE TERRACE,794A5,PRIVATE ROADWAY NAMES
421,MONTAGUE,LANE,,MONTAGUE LANE,502F4,PRIVATE STREET NAMES
9131,ASHDALE,PL,,ASHDALE PLACE,631H1,PUBLIC STREET NAMES
4365,MILWOOD,AVE,,MILWOOD AVENUE,500B4,PUBLIC STREET NAMES
3948,OAKSTONE,WAY,,OAKSTONE WAY,592H3,PUBLIC STREET NAMES
1476,WINDWARD,AVE,,WINDWARD AVENUE,672C3,PUBLIC STREET NAMES
2938,ST PAUL,PL,,ST PAUL PLACE,634E3,PUBLIC STREET NAMES
6963,ELK,LANE,,ELK LANE,NA,PUBLIC STREET NAMES
2764,SECURITY,AVE,,SECURITY AVENUE,533C3,PUBLIC STREET NAMES
2732,SERRANO,PL,,SERRANO PLACE,593H6,PUBLIC STREET NAMES
4162,MYRA,AVE,,MYRA AVENUE,594B3,PUBLIC STREET NAMES
10162,NATOMA ESTATE,DR,,NATOMA ESTATE DRIVE,560D5,PRIVATE STREET NAMES
5065,LIEBE,DR,,LIEBE DRIVE,592B2,PUBLIC STREET NAMES
1462,WINSFORD,AVE,,WINSFORD AVENUE,702J2,PUBLIC STREET NAMES
7591,CRYSTAL,ST,,CRYSTAL STREET,594H3,PUBLIC STREET NAMES
4337,MIRANDA,ST,,MIRANDA STREET,562H1,PUBLIC STREET NAMES
5368,KRISTOPHER,PL,,KRISTOPHER PLACE,480H6,PUBLIC STREET NAMES
1642,WELDON,AVE,,WELDON AVENUE,594G1,PUBLIC STREET NAMES
8917,BAYWOOD,ST,,BAYWOOD STREET,564C6,PUBLIC STREET NAMES
4862,LOWE,ST,,LOWE STREET,594F4,PUBLIC STREET NAMES
6923,ELMO,ST,,ELMO STREET,504A4,PUBLIC STREET NAMES
5034,LINDAMERE,PL,,LINDAMERE PLACE,591J4,PUBLIC STREET NAMES
6836,ERICA,CIR,,ERICA CIRCLE,529F5,PUBLIC STREET NAMES
4709,MARATHON,ST,,MARATHON STREET,594A6,PUBLIC STREET NAMES
9467,ALADDIN,ST,,ALADDIN STREET,673A2,PUBLIC STREET NAMES
9193,ARDWICK,ST,,ARDWICK STREET,559G5,PUBLIC STREET NAMES
2728,SEVENHILLS,PL,,SEVENHILLS PLACE,504A2,PUBLIC STREET NAMES
10927,VISTA VIEW,CIR,,VISTA VIEW CIRCLE,482C2,PUBLIC STREET NAMES
4570,MAYFAIR,DR,,MAYFAIR DRIVE,594J4,PUBLIC STREET NAMES
4405,MICHELTORENA,ST,,MICHELTORENA STREET,594C3,PUBLIC STREET NAMES
1402,WOODROW WILSON,DR,,WOODROW WILSON DRIVE,593D1,PUBLIC STREET NAMES
2671,SHERIDGE,DR,,SHERIDGE DRIVE,561H6,PUBLIC STREET NAMES
8638,BONHAM,AVE,,BONHAM AVENUE,482J7,PUBLIC STREET NAMES
2730,SESPE,AVE,,SESPE AVENUE,561J5,PUBLIC STREET NAMES
9536,ABARGO,ST,,ABARGO STREET,560C4,PUBLIC STREET NAMES
2204,THORNE,ST,,THORNE STREET,595E2,PUBLIC STREET NAMES
4324,MOANA,WALK,,MOANA WALK,562A6,PUBLIC STREET NAMES
5584,JETTY,ST,,JETTY STREET,NA,PUBLIC STREET NAMES
2874,SAN MARCO,CIR,,SAN MARCO CIRCLE,593E2,PUBLIC STREET NAMES
10101,HILLSVIEW,CT,,HILLSVIEW COURT,529E4,PUBLIC STREET NAMES
1284,AVENUE 35,,,AVENUE 35,595A6,PUBLIC STREET NAMES
6637,FLAGMOOR,PL,,FLAGMOOR PLACE,593F1,PUBLIC STREET NAMES
3817,OSTIN,AVE,,OSTIN AVENUE,559D2,PUBLIC STREET NAMES
1715,WALNUT,DR,,WALNUT DRIVE,503B5,PUBLIC STREET NAMES
637,DUCOR,AVE,,DUCOR AVENUE,529G2,PRIVATE STREET NAMES
2893,SANDY,LANE,,SANDY LANE,561F7,PUBLIC STREET NAMES
3072,ROSE,ST,,ROSE STREET,634G4,PUBLIC STREET NAMES
2057,TUJUNGA CANYON,BLVD,,TUJUNGA CANYON BOULEVARD,503J2,PUBLIC STREET NAMES
8839,BEN,AVE,,BEN AVENUE,562G5,PUBLIC STREET NAMES
7286,DONA CONCHITA,PL,,DONA CONCHITA PLACE,562J7,PUBLIC STREET NAMES
9531,ABERNATHY,DR,,ABERNATHY DRIVE,702H1,PUBLIC STREET NAMES
10996,PASEO DORADO,,,PASEO DORADO,500D2,PRIVATE ROADWAY NAMES
9415,ALGUNAS,ROAD,,ALGUNAS ROAD,559J5,PUBLIC STREET NAMES
13,WESTWIND,MALL,,WESTWIND MALL,702A2,PEDESTRIAN MALL NAMES
2516,SPRINGVALE,DR,,SPRINGVALE DRIVE,595C1,PUBLIC STREET NAMES
1399,WOODSHILL,TR,,WOODSHILL TRAIL,593A4,PUBLIC STREET NAMES
2600,SILVERWOOD,LANE,,SILVERWOOD LANE,565C7,PUBLIC STREET NAMES
8131,CASTLE PEAK,DR,,CASTLE PEAK DRIVE,529C5,PUBLIC STREET NAMES
366,PACOIMA CANYON,ROAD,,PACOIMA CANYON ROAD,482F3,PRIVATE STREET NAMES
5564,JONES,AVE,,JONES AVENUE,635D2,PUBLIC STREET NAMES
8637,BONHILL,ROAD,,BONHILL ROAD,631F1,PUBLIC STREET NAMES
10227,CRESTKNOLL,DR,,CRESTKNOLL DRIVE,481H7,PUBLIC STREET NAMES
1007,81ST,PL,,81ST PLACE,704A2,PUBLIC STREET NAMES
8995,BANNOCKBURN,DR,,BANNOCKBURN DRIVE,632F6,PUBLIC STREET NAMES
417,MOONRIDGE,DR,,MOONRIDGE DRIVE,561G6,PRIVATE STREET NAMES
515,JOHN SLOAT,PL,,JOHN SLOAT PLACE,823J1,PRIVATE STREET NAMES
10667,MOPENA,WAY,,MOPENA WAY,500C1,PRIVATE STREET NAMES
5147,LEANDER,PL,,LEANDER PLACE,592G2,PUBLIC STREET NAMES
434,MATEO,PL,,MATEO PLACE,674H1,PRIVATE STREET NAMES
5024,LINDENHURST,AVE,,LINDENHURST AVENUE,633A2,PUBLIC STREET NAMES
5689,INGRAHAM,ST,,INGRAHAM STREET,634D3,PUBLIC STREET NAMES
10910,WILLOW PARK,DR,,WILLOW PARK DRIVE,481J5,PRIVATE ROADWAY NAMES
5684,INSKEEP,AVE,,INSKEEP AVENUE,674C6,PUBLIC STREET NAMES
227,SKYLINE,DR,,SKYLINE DRIVE,592H2,PRIVATE STREET NAMES
5115,LELAND,WAY,,LELAND WAY,593D5,PUBLIC STREET NAMES
1387,WORKMAN,ST,,WORKMAN STREET,595A7,PUBLIC STREET NAMES
1583,WEST ROSE HILL,DR,,WEST ROSE HILL DRIVE,595C6,PUBLIC STREET NAMES
5799,HOMESIDE,AVE,,HOMESIDE AVENUE,633B7,PUBLIC STREET NAMES
9824,LAURA,LANE,,LAURA LANE,530G5,PRIVATE STREET NAMES
163,VERMONT CANYON,ROAD,,VERMONT CANYON ROAD,594A2,PRIVATE STREET NAMES
6024,HATILLO,AVE,,HATILLO AVENUE,500E5,PUBLIC STREET NAMES
4916,LONZO,ST,,LONZO STREET,504A2,PUBLIC STREET NAMES
4220,MOSBY,ST,,MOSBY STREET,559G4,PUBLIC STREET NAMES
2040,TURQUESA,LANE,,TURQUESA LANE,630H4,PUBLIC STREET NAMES
2711,SHADYGLADE,AVE,,SHADYGLADE AVENUE,562F5,PUBLIC STREET NAMES
4490,MEADVILLE,DR,,MEADVILLE DRIVE,561H6,PUBLIC STREET NAMES
746,BRUNSWICK,AVE,,BRUNSWICK AVENUE,NA,PRIVATE STREET NAMES
4282,MONTE LEON,WAY,,MONTE LEON WAY,480G7,PUBLIC STREET NAMES
2561,SOMBRA VALLEY,DR,,SOMBRA VALLEY DRIVE,503D4,PUBLIC STREET NAMES
2758,SELIG,PL,,SELIG PLACE,635C1,PUBLIC STREET NAMES
11009,HERON,WAY,,HERON WAY,702E1,PRIVATE ROADWAY NAMES
2669,SHERMAN,AVE,,SHERMAN AVENUE,671J6,PUBLIC STREET NAMES
5112,LEMARSH,ST,,LEMARSH STREET,501G4,PUBLIC STREET NAMES
8172,CASA,LANE,,CASA LANE,480H7,PUBLIC STREET NAMES
2915,SAMOA,PL,,SAMOA PLACE,504A2,PUBLIC STREET NAMES
6653,FIRENZE,AVE,,FIRENZE AVENUE,593A1,PUBLIC STREET NAMES
5947,HERMES,DR,,HERMES DRIVE,593B2,PUBLIC STREET NAMES
4783,MAESTRO,PL,,MAESTRO PLACE,529F4,PUBLIC STREET NAMES
6116,HALDERMAN,ST,,HALDERMAN STREET,672A3,PUBLIC STREET NAMES
391,NORTH COLISEUM,DR,,NORTH COLISEUM DRIVE,NA,PRIVATE STREET NAMES
1080,39TH,ST,,39TH STREET,674C2,PUBLIC STREET NAMES
8319,CALZADILLA,PL,,CALZADILLA PLACE,560G4,PUBLIC STREET NAMES
1457,WIOTA,ST,,WIOTA STREET,565C6,PUBLIC STREET NAMES
7862,CLUB HOUSE,AVE,,CLUB HOUSE AVENUE,671G6,PUBLIC STREET NAMES
1060,50TH,ST,,50TH STREET,674G4,PUBLIC STREET NAMES
6650,FIRMAMENT,AVE,,FIRMAMENT AVENUE,531G4,PUBLIC STREET NAMES
10422,USC PARDEE,WAY,,USC PARDEE WAY,674B1,PRIVATE ROADWAY NAMES
1029,66TH,PL,,66TH PLACE,673F7,PUBLIC STREET NAMES
6317,GLENVILLE,DR,,GLENVILLE DRIVE,632G4,PUBLIC STREET NAMES
7014,EILEEN,AVE,,EILEEN AVENUE,673D6,PUBLIC STREET NAMES
4824,LURIE,PL,,LURIE PLACE,500H3,PUBLIC STREET NAMES
1010,79TH,ST,,79TH STREET,704E1,PUBLIC STREET NAMES
733,CALLE PEDRO INFANTE,,,CALLE PEDRO INFANTE,635B6,PRIVATE STREET NAMES
4519,MCLAREN,AVE,,MCLAREN AVENUE,529H3,PUBLIC STREET NAMES
6889,ELYSIAN PARK,AVE,,ELYSIAN PARK AVENUE,634F1,PUBLIC STREET NAMES
3469,PORTOLA,DR,,PORTOLA DRIVE,592C3,PUBLIC STREET NAMES
8503,BROADWAY,,,BROADWAY,671J4,PUBLIC STREET NAMES
1506,WILLOUGHBY,AVE,,WILLOUGHBY AVENUE,593F6,PUBLIC STREET NAMES
4775,MAGNOLIA,CT,,MAGNOLIA COURT,634B6,PUBLIC STREET NAMES
3502,POINTER,LANE,,POINTER LANE,592A3,PUBLIC STREET NAMES
339,PASEO DE LOS LAGOS,,,PASEO DE LOS LAGOS,630F1,PRIVATE STREET NAMES
8018,CHARLTON,LANE,,CHARLTON LANE,480J7,PUBLIC STREET NAMES
9036,BADGER,AVE,,BADGER AVENUE,482C1,PUBLIC STREET NAMES
4296,MONTCALM,AVE,,MONTCALM AVENUE,593C1,PUBLIC STREET NAMES
2677,SHENLEY,ST,,SHENLEY STREET,482E1,PUBLIC STREET NAMES
5829,HOLLY,PL,,HOLLY PLACE,592H3,PUBLIC STREET NAMES
8346,CALCUTTA,ST,,CALCUTTA STREET,482C3,PUBLIC STREET NAMES
8351,CALADA,ST,,CALADA STREET,676G2,PUBLIC STREET NAMES
8166,CASCADA,WAY,,CASCADA WAY,591H7,PUBLIC STREET NAMES
5831,HOLLY,CT,,HOLLY COURT,NA,PUBLIC STREET NAMES
8237,CARA,PL,,CARA PLACE,824A3,PUBLIC STREET NAMES
9696,MAYNARD,AVE,,MAYNARD AVENUE,529H6,UNOFFICIAL PRIVATE STREET NAMES
1210,8TH,PL,,8TH PLACE,634D4,PUBLIC STREET NAMES
1290,AVENUE 29,,,AVENUE 29,595A7,PUBLIC STREET NAMES
6890,ELYRIA,DR,,ELYRIA DRIVE,594J4,PUBLIC STREET NAMES
4868,LOUVAIN,LANE,,LOUVAIN LANE,NA,PUBLIC STREET NAMES
7124,DUNOON,LANE,,DUNOON LANE,631G4,PUBLIC STREET NAMES
4729,MANNING,AVE,,MANNING AVENUE,632F7,PUBLIC STREET NAMES
6789,EUREKA,DR,,EUREKA DRIVE,562J6,PUBLIC STREET NAMES
11022,GILL,WAY,,GILL WAY,593D2,LIMITED ACCESS AREA NAMES
5764,HOYT,ST,,HOYT STREET,482G7,PUBLIC STREET NAMES
1971,VALLEY,ST,,VALLEY STREET,634C2,PUBLIC STREET NAMES
2989,RUNNYMEDE,ST,,RUNNYMEDE STREET,532J4,PUBLIC STREET NAMES
10874,COMMERCE,WAY,,COMMERCE WAY,502B1,PRIVATE STREET NAMES
8162,CASH,TR,,CASH TRAIL,593D1,PUBLIC STREET NAMES
431,MAYERLING,ST,,MAYERLING STREET,481A6,PRIVATE STREET NAMES
3696,PARK GROVE,AVE,,PARK GROVE AVENUE,634C6,PUBLIC STREET NAMES
1372,WYCLIFF,PL,,WYCLIFF PLACE,823H6,PUBLIC STREET NAMES
6208,GRAYSBY,AVE,,GRAYSBY AVENUE,823H7,PUBLIC STREET NAMES
1310,ZOLA,ST,,ZOLA STREET,481B5,PUBLIC STREET NAMES
9720,SAN JULIAN,ST,,SAN JULIAN STREET,634E6,UNOFFICIAL PRIVATE STREET NAMES
5124,LEGHORN,AVE,,LEGHORN AVENUE,562E2,PUBLIC STREET NAMES
7555,CYMBAL,LANE,,CYMBAL LANE,NA,PUBLIC STREET NAMES
3049,ROSNICK,PL,,ROSNICK PLACE,481C6,PUBLIC STREET NAMES
6341,GLENHAVEN,DR,,GLENHAVEN DRIVE,630H4,PUBLIC STREET NAMES
6028,HASKELL,AVE,,HASKELL AVENUE,561G3,PUBLIC STREET NAMES
7134,DUNDEE,PL,,DUNDEE PLACE,594B2,PUBLIC STREET NAMES
9949,VISTA VERENDA,,,VISTA VERENDA,559C1,PUBLIC STREET NAMES
8367,CADMAN,DR,,CADMAN DRIVE,594C1,PUBLIC STREET NAMES
10610,PIENZA,LANE,,PIENZA LANE,480C6,PRIVATE ROADWAY NAMES
9585,GOLDMINE,LANE,,GOLDMINE LANE,531D3,PUBLIC STREET NAMES
4960,LODI,PL,,LODI PLACE,593F5,PUBLIC STREET NAMES
5699,INDUSTRIAL,ST,,INDUSTRIAL STREET,634G6,PUBLIC STREET NAMES
2255,TEMPLE HILL,DR,,TEMPLE HILL DRIVE,593F3,PUBLIC STREET NAMES
2637,SHOSHONE,AVE,,SHOSHONE AVENUE,481B6,PUBLIC STREET NAMES
8916,BAZA,AVE,,BAZA AVENUE,560A3,PUBLIC STREET NAMES
10697,LUGANO,WAY,,LUGANO WAY,500C1,PRIVATE STREET NAMES
502,KLAMATH,ST,,KLAMATH STREET,595E7,PRIVATE STREET NAMES
8108,CAVENDISH,DR,,CAVENDISH DRIVE,632F6,PUBLIC STREET NAMES
1804,VILLA VIEW,DR,,VILLA VIEW DRIVE,631B4,PUBLIC STREET NAMES
4555,MCCLINTOCK,AVE,,MCCLINTOCK AVENUE,634B7,PUBLIC STREET NAMES
3056,ROSEWOOD,AVE,,ROSEWOOD AVENUE,594A7,PUBLIC STREET NAMES
9752,CRYSTAL HILLS,WAY,,CRYSTAL HILLS WAY,480F6,PRIVATE STREET NAMES
1490,WILSHIRE,BLVD,,WILSHIRE BOULEVARD,634E4,PUBLIC STREET NAMES
6200,GREENBUSH,AVE,,GREENBUSH AVENUE,502B6,PUBLIC STREET NAMES
8028,CHARITON,ST,,CHARITON STREET,632J6,PUBLIC STREET NAMES
5420,KINGSWELL,AVE,,KINGSWELL AVENUE,594A4,PUBLIC STREET NAMES
345,PASEO DE LAS LOMAS,,,PASEO DE LAS LOMAS,630F1,PRIVATE STREET NAMES
5979,HEIDLEMAN,ROAD,,HEIDLEMAN ROAD,635E2,PUBLIC STREET NAMES
2932,SALAMANCA,AVE,,SALAMANCA AVENUE,560B4,PUBLIC STREET NAMES
7119,DUQUE,DR,,DUQUE DRIVE,562H7,PUBLIC STREET NAMES
8621,BORIS,DR,,BORIS DRIVE,561A4,PUBLIC STREET NAMES
5669,IREDELL,ST,,IREDELL STREET,562G7,PUBLIC STREET NAMES
2934,ST VINCENT,PL,,ST VINCENT PLACE,634F4,PUBLIC STREET NAMES
3878,OLVERA,ST,,OLVERA STREET,634G3,PEDESTRIAN MALL NAMES
6782,EVELYN,AVE,,EVELYN AVENUE,763J2,PUBLIC STREET NAMES
306,PRODUCE,CT,,PRODUCE COURT,634F6,PRIVATE STREET NAMES
4430,MERRIMAC,ROAD,,MERRIMAC ROAD,591D4,PUBLIC STREET NAMES
899,168TH,ST,,168TH STREET,734B7,PUBLIC STREET NAMES
3560,PHILLIPS,WAY,,PHILLIPS WAY,26B6,PUBLIC STREET NAMES
5627,JADESTONE,PL,,JADESTONE PLACE,561J6,PUBLIC STREET NAMES
1273,AVENUE 46,,,AVENUE 46,565A7,PUBLIC STREET NAMES
7153,DUFRESNE,CT,,DUFRESNE COURT,672E2,PUBLIC STREET NAMES
3411,PULLMAN,ST,,PULLMAN STREET,595E4,PUBLIC STREET NAMES
5958,HENRY,ST,,HENRY STREET,NA,PUBLIC STREET NAMES
4954,LOLETA,PL,,LOLETA PLACE,565C7,PUBLIC STREET NAMES
2088,TRIGGER,PL,,TRIGGER PLACE,499H5,PUBLIC STREET NAMES
10539,FARMERS MARKET,PL,,FARMERS MARKET PLACE,633B1,PRIVATE ROADWAY NAMES
6579,FORRESTER,DR,,FORRESTER DRIVE,632F5,PUBLIC STREET NAMES
1363,YALE,AVE,,YALE AVENUE,672A6,PUBLIC STREET NAMES
10703,GREEN HILLS,DR,,GREEN HILLS DRIVE,595E4,PUBLIC STREET NAMES
4988,LIVORNO,DR,,LIVORNO DRIVE,630G6,PUBLIC STREET NAMES
35,172ND,ST,,172ND STREET,734C7,PRIVATE STREET NAMES
4813,LYNTON,AVE,,LYNTON AVENUE,794C4,PUBLIC STREET NAMES
10398,LAUREL CANYON,ROAD,,LAUREL CANYON ROAD,593A3,PUBLIC STREET NAMES
10432,SAVANNA,CIR,,SAVANNA CIRCLE,482A6,PRIVATE ROADWAY NAMES
5524,KAMAN,CT,,KAMAN COURT,481A7,PUBLIC STREET NAMES
4733,MANITOU,AVE,,MANITOU AVENUE,635A1,PUBLIC STREET NAMES
5239,LARK,CT,,LARK COURT,595A3,PUBLIC STREET NAMES
10653,LAURA ANN,LANE,,LAURA ANN LANE,531J4,PRIVATE STREET NAMES
9518,ACANTO,PL,,ACANTO PLACE,591G7,PUBLIC STREET NAMES
8205,CARMAR,PL,,CARMAR PLACE,592J1,PUBLIC STREET NAMES
9262,ANGOLA,LANE,,ANGOLA LANE,NA,PUBLIC STREET NAMES
3122,RODEO,PL,,RODEO PLACE,673E1,PUBLIC STREET NAMES
3761,PAGODA,PL,,PAGODA PLACE,595B6,PUBLIC STREET NAMES
7503,DAVE,DR,,DAVE DRIVE,823H5,PUBLIC STREET NAMES
579,GLENNFIELD,CT,,GLENNFIELD COURT,675B1,PRIVATE STREET NAMES
111,VILLAGE,WAY,,VILLAGE WAY,823H5,PRIVATE STREET NAMES
8505,BROADWAY,,,BROADWAY,634F3,PUBLIC STREET NAMES
7050,EDEN,DR,,EDEN DRIVE,592F2,PUBLIC STREET NAMES
10297,BALDWIN VILLA,DRWY,,BALDWIN VILLA DRIVEWAY,673E1,PRIVATE ROADWAY NAMES
6667,FIGUEROA,ST,,FIGUEROA STREET,565D4,PUBLIC STREET NAMES
9918,NORFIELD,CT,,NORFIELD COURT,591G3,PRIVATE STREET NAMES
2790,SCHUYLER,ROAD,,SCHUYLER ROAD,592F5,PUBLIC STREET NAMES
5402,KIRKCOLM,LANE,,KIRKCOLM LANE,480G6,PUBLIC STREET NAMES
5851,HINTON,AVE,,HINTON AVENUE,559F1,PUBLIC STREET NAMES
10849,MAIN,ST,,MAIN STREET,563B5,PRIVATE ROADWAY NAMES
680,CORDAMINE,DR,,CORDAMINE DRIVE,NA,PRIVATE STREET NAMES
7949,CHISHOLM,AVE,,CHISHOLM AVENUE,531G3,PUBLIC STREET NAMES
7552,CYPRESS,AVE,,CYPRESS AVENUE,594H4,PUBLIC STREET NAMES
7641,CRESCENT,CT,,CRESCENT COURT,671J5,PUBLIC STREET NAMES
3496,POMELO,DR,,POMELO DRIVE,529F4,PUBLIC STREET NAMES
2433,STRADA CORTA,ROAD,,STRADA CORTA ROAD,592B7,PUBLIC STREET NAMES
4942,LOMITA,ST,,LOMITA STREET,633E5,PUBLIC STREET NAMES
4397,MIDVALE,AVE,,MIDVALE AVENUE,632A2,PUBLIC STREET NAMES
4777,MAGNOLIA,AVE,,MAGNOLIA AVENUE,634B6,PUBLIC STREET NAMES
1070,43RD,ST,,43RD STREET,674G3,PUBLIC STREET NAMES
1128,26TH,PL,,26TH PLACE,633H7,PUBLIC STREET NAMES
4114,NEEDHAM,ST,,NEEDHAM STREET,NA,PUBLIC STREET NAMES
9854,OLIVE,,,OLIVE,481G1,UNOFFICIAL PRIVATE STREET NAMES
3673,PARR,AVE,,PARR AVENUE,503G2,PUBLIC STREET NAMES
10992,PASEO LA CUMBRE,,,PASEO LA CUMBRE,500D2,PRIVATE ROADWAY NAMES
9295,AMOROSO,PL,,AMOROSO PLACE,671J5,PUBLIC STREET NAMES
7770,CONCORD,ST,,CONCORD STREET,635C5,PUBLIC STREET NAMES
3873,OMAHA,ST,,OMAHA STREET,595C3,PUBLIC STREET NAMES
1191,12TH,AVE,,12TH AVENUE,633F4,PUBLIC STREET NAMES
10476,STREAMVIEW,LANE,,STREAMVIEW LANE,562J7,PRIVATE ROADWAY NAMES
9266,ANGELO,DR,,ANGELO DRIVE,592A2,PUBLIC STREET NAMES
10567,YEW,CT,,YEW COURT,480G5,PRIVATE STREET NAMES
819,ALBICORE,ST,,ALBICORE STREET,NA,PRIVATE STREET NAMES
5970,HELLMAN,AVE,,HELLMAN AVENUE,595E4,PUBLIC STREET NAMES
6444,GAY,ST,,GAY STREET,594J6,PUBLIC STREET NAMES
9363,ALTAGRACIA,DR,,ALTAGRACIA DRIVE,504C5,PUBLIC STREET NAMES
262,SAN CLEMENTE,AVE,,SAN CLEMENTE AVENUE,824E2,PRIVATE STREET NAMES
993,88TH,ST,,88TH STREET,704E3,PUBLIC STREET NAMES
10896,BILL ROBERTSON,LANE,,BILL ROBERTSON LANE,674A2,PUBLIC STREET NAMES
939,124TH,ST,,124TH STREET,734B1,PUBLIC STREET NAMES
848,243RD,ST,,243RD STREET,794A3,PUBLIC STREET NAMES
1845,VIA LA PAZ,,,VIA LA PAZ,824A3,PUBLIC STREET NAMES
7433,DEL GADO,PL,,DEL GADO PLACE,561G5,PUBLIC STREET NAMES
5291,LA LOMA,ROAD,,LA LOMA ROAD,565D6,PUBLIC STREET NAMES
5215,LAS FLORES,DR,,LAS FLORES DRIVE,565A5,PUBLIC STREET NAMES
10123,PACIFIC OAK,DR,,PACIFIC OAK DRIVE,499H5,PRIVATE STREET NAMES
838,253RD,ST,,253RD STREET,794B4,PUBLIC STREET NAMES
10265,AZUCENA,DR,,AZUCENA DRIVE,559J4,PUBLIC STREET NAMES
4039,NORFOLK,AVE,,NORFOLK AVENUE,671J5,PUBLIC STREET NAMES
565,HADJIAN,LANE,,HADJIAN LANE,529J5,PRIVATE STREET NAMES
6714,FARRALONE,AVE,,FARRALONE AVENUE,499J3,PUBLIC STREET NAMES
676,CREST,CT,,CREST COURT,592F1,PRIVATE STREET NAMES
9628,BALI,LANE,,BALI LANE,630J6,UNOFFICIAL PRIVATE STREET NAMES
9716,RIDGE,DR,,RIDGE DRIVE,591F3,UNOFFICIAL PRIVATE STREET NAMES
9882,GOLDEN CANYON,CIR,,GOLDEN CANYON CIRCLE,499H2,PRIVATE STREET NAMES
3639,PATRAE,ST,,PATRAE STREET,672D6,PUBLIC STREET NAMES
8233,CARDAMINE,DR,,CARDAMINE DRIVE,503J1,PUBLIC STREET NAMES
6209,GRAYBURN,AVE,,GRAYBURN AVENUE,673F2,PUBLIC STREET NAMES
10509,CHELSEA,LANE,,CHELSEA LANE,529J2,PRIVATE ROADWAY NAMES
2336,SUPERBA,AVE,,SUPERBA AVENUE,671J5,PUBLIC STREET NAMES
3753,PALA MESA,PL,,PALA MESA PLACE,500G1,PUBLIC STREET NAMES
4111,NEKOMA,ST,,NEKOMA STREET,564J6,PUBLIC STREET NAMES
6171,GREGORY,WAY,,GREGORY WAY,633A3,PUBLIC STREET NAMES
7906,CLARKSON,ROAD,,CLARKSON ROAD,632E6,PUBLIC STREET NAMES
7015,EILAT,ST,,EILAT STREET,559C1,PUBLIC STREET NAMES
2010,UNION JACK,ST,,UNION JACK STREET,701J2,PUBLIC STREET NAMES
7268,DONA MEMA,PL,,DONA MEMA PLACE,562J7,PUBLIC STREET NAMES
6508,GAFFEY,PL,,GAFFEY PLACE,824B4,PUBLIC STREET NAMES
6700,FELLOWSHIP PARK,WAY,,FELLOWSHIP PARK WAY,594E5,PUBLIC STREET NAMES
7544,DAHLIA,AVE,,DAHLIA AVENUE,594C5,PUBLIC STREET NAMES
1023,70TH,ST,,70TH STREET,674D7,PUBLIC STREET NAMES
8820,BENTLEY,AVE,,BENTLEY AVENUE,631J1,PUBLIC STREET NAMES
6854,ENDICOTT,ST,,ENDICOTT STREET,595F7,PUBLIC STREET NAMES
130,VIA SALERNO,,,VIA SALERNO,533D3,PRIVATE STREET NAMES
1425,WOODFIELD,DR,,WOODFIELD DRIVE,561G6,PUBLIC STREET NAMES
384,OAKMONT,DR,,OAKMONT DRIVE,631E2,PRIVATE STREET NAMES
1973,VALLE VISTA,DR,,VALLE VISTA DRIVE,594H1,PUBLIC STREET NAMES
8347,CALAVERAS,ST,,CALAVERAS STREET,595A5,PUBLIC STREET NAMES
2224,TESLA,WALK,,TESLA WALK,594D4,PUBLIC STREET NAMES
8743,BIG ROCK,TR,,BIG ROCK TRAIL,529E1,PUBLIC STREET NAMES
5972,HELIOS,DR,,HELIOS DRIVE,593F3,PUBLIC STREET NAMES
5131,LEE,ST,,LEE STREET,635C7,PUBLIC STREET NAMES
6980,ELEANOR,AVE,,ELEANOR AVENUE,593E6,PUBLIC STREET NAMES
45,12TH,ST,,12TH STREET,675A1,PRIVATE STREET NAMES
5588,JERSEY,ST,,JERSEY STREET,501F2,PUBLIC STREET NAMES
7017,EHREN,AVE,,EHREN AVENUE,503B1,PUBLIC STREET NAMES
2157,TOLEDO,CT,,TOLEDO COURT,671H6,PUBLIC STREET NAMES
8745,BIGLER,ST,,BIGLER STREET,559G3,PUBLIC STREET NAMES
10527,BRIARWOOD,CT,,BRIARWOOD COURT,NA,PRIVATE ROADWAY NAMES
2205,THORNBURN,ST,,THORNBURN STREET,703A1,PUBLIC STREET NAMES
996,87TH,PL,,87TH PLACE,704E3,PUBLIC STREET NAMES
7966,CHESWIC,LANE,,CHESWIC LANE,593J3,PUBLIC STREET NAMES
388,OAK,TER,,OAK TERRACE,NA,PRIVATE STREET NAMES
9052,AZTEC,ST,,AZTEC STREET,482E1,PUBLIC STREET NAMES
1044,60TH,ST,,60TH STREET,674E6,PUBLIC STREET NAMES
5974,HELENA,ST,,HELENA STREET,631F4,PUBLIC STREET NAMES
9985,USS ANTIEAM,ST,,USS ANTIEAM STREET,793J6,UNOFFICIAL PRIVATE STREET NAMES
7250,DONHILL,DR,,DONHILL DRIVE,592E5,PUBLIC STREET NAMES
4731,MANKATO,ST,,MANKATO STREET,501H2,PUBLIC STREET NAMES
8267,CANTERBURY,AVE,,CANTERBURY AVENUE,600D7,PUBLIC STREET NAMES
7700,CORY,AVE,,CORY AVENUE,592H6,PUBLIC STREET NAMES
10272,WESTOVER,PL,,WESTOVER PLACE,530E7,PRIVATE STREET NAMES
